sent_id	left_context	pivot	right_context	ID	FORM	LEMMA	UPOS	XPOS	FEATS	HEAD	DEPREL	DEPS	MISC
100	De sun aveir vos voelt asez duner, Urs e leuns e veltres enchaignez, Set cenz cameilz e mil hosturs muez, D'or e d'argent.IIII. cenz muls trussez, Cinquante care que carïer en 	ferez	 ; 	39	ferez	_	VERB	VERcjg	VerbForm=Fin	35	acl	_	XmlId=w_58_01128
100	De sun aveir vos voelt asez duner, Urs e leuns e veltres 	enchaignez	, Set cenz cameilz e mil hosturs muez, D'or e d'argent.IIII. cenz muls trussez, Cinquante care que carïer en ferez ; 	14	enchaignez	_	VERB	VERppe	Tense=Past|VerbForm=Part	13	acl	_	SpaceAfter=No|XmlId=w_58_01103
101	Tant i avrat de besanz 	esmerez	, Dunt bien purrez voz soldeiers luer ; 	6	esmerez	_	VERB	VERppe	Tense=Past|VerbForm=Part	5	acl	_	SpaceAfter=No|XmlId=w_58_01135
107	si cumencet a 	penser	. 	4	penser	_	VERB	VERinf	VerbForm=Inf	2	xcomp	_	SpaceAfter=No|XmlId=w_58_01187
107	si 	cumencet	 a penser. 	2	cumencet	_	VERB	VERcjg	VerbForm=Fin	0	root	_	XmlId=w_58_01185
113	« Vus avez mult ben 	dit	. 	6	dit	_	VERB	VERppe	Tense=Past|VerbForm=Part	0	root	_	SpaceAfter=No|XmlId=w_58_01236
117	Pa num d'	ocire	 i metrai un mien filz 	4	ocire	_	VERB	VERinf	VerbForm=Inf	2	acl	_	XmlId=w_58_01287
12	« 	Oez	, seignurs, quel pecchet nus encumbret. 	2	Oez	_	VERB	VERcjg	VerbForm=Fin	0	root	_	SpaceAfter=No|XmlId=w_58_00129
122	Charles 	respunt	 : 	2	respunt	_	VERB	VERcjg	VerbForm=Fin	0	root	_	XmlId=w_58_01348
123	« Uncore purrat 	guarir	. » 	4	guarir	_	VERB	VERinf	VerbForm=Inf	0	root	_	SpaceAfter=No|XmlId=w_58_01353
126	Les dis mulez 	fait	 Charles establer. 	4	fait	_	VERB	VERcjg	VerbForm=Fin	0	root	_	XmlId=w_58_01371
142	Des ore 	cumencet	 le cunseill que mal prist. 	3	cumencet	_	VERB	VERcjg	VerbForm=Fin	0	root	_	XmlId=w_58_01550
143	« Seignurs barons, 	dist	 li emperere Carles, Li reis Marsilie m'ad tramis ses messages. 	5	dist	_	VERB	VERcjg	VerbForm=Fin	15	parataxis	_	XmlId=w_58_01563
150	Mais jo ne 	sai	 quels en est sis curages. » 	4	sai	_	VERB	VERcjg	VerbForm=Fin	0	root	_	XmlId=w_58_01659
151		Dient	 Franceis : 	1	Dient	_	VERB	VERcjg	VerbForm=Fin	0	root	_	XmlId=w_58_01667
155	si li 	vint	 cuntredire. 	3	vint	_	VERB	VERcjg	VerbForm=Fin	0	root	_	XmlId=w_58_01704
17018	Hom trovet 	lisant	 que Evax, li reis de Arabie, enveiat ad Neron, le emperur de Rume, un livre que il li escrist des natures des pieres, de lur manieres et de lur nuns et de lur culurs et en quele tere eles sunt et quele puissance eles unt. 	3	lisant	_	VERB	VERppa	Tense=Pres|VerbForm=Part	2	advcl	_	XmlId=w_273_0021
17018	Hom 	trovet	 lisant que Evax, li reis de Arabie, enveiat ad Neron, le emperur de Rume, un livre que il li escrist des natures des pieres, de lur manieres et de lur nuns et de lur culurs et en quele tere eles sunt et quele puissance eles unt. 	2	trovet	_	VERB	VERcjg	VerbForm=Fin	0	root	_	XmlId=w_273_0020
17019	Mult hi sunt les vertuz 	cuvertes	, 	6	cuvertes	_	VERB	VERppe	Tense=Past|VerbForm=Part	0	root	_	SpaceAfter=No|XmlId=w_273_0078
17020	mais les aies en veit hom bien 	apertes	. 	8	apertes	_	VERB	VERppe	Tense=Past|VerbForm=Part	5	xcomp	_	SpaceAfter=No|XmlId=w_273_0087
17022	et plusurs aises en vient a cels ki 	sevent	 ; 	9	sevent	_	VERB	VERcjg	VerbForm=Fin	7	acl:relcl	_	XmlId=w_273_0107
17023	ne nuls sages hom ne deit 	duter	 que Deus n'i ait mise grant vertut en pieres, altresi cume il at en herbes. 	7	duter	_	VERB	VERinf	VerbForm=Inf	0	root	_	XmlId=w_273_0115
17024	- Adamas est clere cume cristal, mais que ele ad colur de fer 	brunit	 ; 	15	brunit	_	VERB	VERppe	Tense=Past|VerbForm=Part	14	amod	_	XmlId=w_273_0150
17031	N'est si bele ne de si grant priz, ja 	seit	 iço que ele seit greinur. 	12	seit	_	VERB	VERcjg	VerbForm=Fin	4	advcl	_	XmlId=w_273_0267
17038	et ele sanet les 	forsenez	, 	5	forsenez	_	VERB	VERppe	Tense=Past|VerbForm=Part	3	obj	_	SpaceAfter=No|XmlId=w_273_0342
17057	ele est 	resplendissaunte	 e semblante al ciel quant il est pur sanz nues ; 	3	resplendissaunte	_	VERB	VERppe	Tense=Past|VerbForm=Part	0	root	_	XmlId=w_273_0561
